,Labels,Item sets,First Fit Times,First Fit Decreasing Times,Next Fit Times,Next Fit Decreasing Times,Best Fit Times,Best Fit Decreasing Times,Djang-Fitch Times,Djang-Fitch 2 Times
201,"[0.35, 0.05, 0.1, 0.5, 0.75, 0.05, 0.2, 1, 5]","[(91, 94), (68, 78), (99, 51), (54, 56), (85, 88), (65, 81), (52, 26), (43, 95), (16, 49), (32, 82), (1, 59), (22, 54), (37, 14), (24, 89), (98, 89), (9, 15), (74, 77), (6, 64), (21, 30), (24, 58)]",7.018,6.813,6.835999999999999,7.162999999999999,13.872,18.994,26.314,80.298
202,"[0.05, 0.2, 0.0, 0.75, 0.5, 0.2, 0.3, 1, 1]","[(32, 45), (44, 49), (26, 65), (30, 67), (92, 3), (44, 78), (19, 85), (24, 91), (45, 14), (30, 56), (43, 27), (56, 16), (83, 45), (91, 66), (42, 12), (35, 69), (92, 22), (50, 93), (32, 35), (52, 81)]",6.984,6.446,7.281,6.42,10.264999999999999,11.911999999999999,24.939,63.555
203,"[0.15, 0.05, 0.3, 0.5, 0.55, 0.2, 0.25, 1, 5]","[(88, 68), (82, 35), (86, 96), (71, 72), (35, 12), (14, 16), (32, 94), (62, 49), (5, 7), (23, 84), (33, 97), (19, 78), (3, 44), (29, 84), (35, 89), (35, 62), (46, 94), (21, 32), (74, 44), (74, 9)]",6.571,6.553,7.1819999999999995,5.731,19.07,17.753,28.419999999999998,80.666
204,"[0.1, 0.15, 0.1, 0.65, 0.35, 0.15, 0.5, 1, 5]","[(47, 97), (64, 36), (20, 21), (60, 5), (97, 54), (76, 41), (76, 17), (43, 17), (62, 11), (2, 21), (76, 22), (6, 81), (53, 6), (21, 23), (43, 54), (44, 89), (18, 27), (82, 51), (87, 74), (72, 35)]",7.417999999999999,5.979,7.612,6.5569999999999995,11.597,17.183999999999997,23.366999999999997,70.05
205,"[0.1, 0.25, 0.05, 0.6, 0.45, 0.2, 0.35, 1, 7]","[(7, 90), (10, 25), (8, 31), (78, 59), (61, 23), (64, 39), (44, 46), (52, 53), (41, 21), (52, 70), (89, 90), (90, 42), (14, 42), (94, 14), (45, 82), (85, 19), (44, 87), (85, 96), (14, 54), (86, 29)]",7.864,6.981999999999999,7.664,6.343999999999999,14.072999999999999,13.734,25.256,68.253
206,"[0.25, 0.25, 0.05, 0.45, 0.55, 0.2, 0.25, 1, 5]","[(89, 83), (96, 53), (70, 67), (81, 1), (54, 31), (9, 36), (99, 89), (11, 62), (87, 17), (16, 42), (84, 81), (19, 37), (32, 9), (67, 53), (79, 86), (75, 5), (95, 39), (42, 81), (56, 86), (42, 63)]",6.4879999999999995,5.835999999999999,6.802,6.622999999999999,10.950999999999999,21.384999999999998,24.579,75.73899999999999
207,"[0.15, 0.05, 0.25, 0.55, 0.5, 0.25, 0.25, 1, 5]","[(57, 54), (66, 13), (84, 1), (99, 53), (28, 49), (81, 85), (16, 37), (49, 59), (36, 6), (29, 72), (56, 47), (48, 34), (81, 7), (88, 60), (11, 71), (26, 99), (38, 53), (79, 35), (52, 9), (53, 70)]",6.903,5.771999999999999,6.43,5.951,14.110999999999999,16.813,26.337999999999997,76.731
208,"[0.5, 0.1, 0.0, 0.4, 0.8, 0.0, 0.2, 1, 5]","[(3, 93), (21, 5), (89, 16), (97, 68), (79, 85), (57, 79), (25, 55), (64, 85), (73, 79), (93, 84), (21, 94), (53, 93), (23, 58), (94, 92), (62, 15), (91, 68), (97, 91), (60, 95), (10, 27), (75, 84)]",8.365,6.872999999999999,8.462,7.864999999999999,13.133,25.869,22.412,67.429
209,"[0.4, 0.05, 0.05, 0.5, 0.6, 0.15, 0.25, 1, 5]","[(70, 83), (14, 92), (74, 45), (28, 4), (2, 31), (76, 77), (52, 35), (5, 68), (84, 29), (10, 71), (10, 67), (94, 58), (76, 79), (87, 76), (81, 85), (91, 39), (39, 15), (92, 60), (95, 88), (4, 11)]",6.907,6.579,7.112,5.959,17.862,26.604,27.293,136.333
210,"[0.25, 0.1, 0.05, 0.6, 0.75, 0.05, 0.2, 1, 5]","[(42, 92), (59, 7), (25, 73), (84, 66), (85, 92), (2, 70), (46, 39), (41, 73), (58, 67), (68, 93), (62, 87), (98, 81), (31, 72), (41, 27), (20, 2), (16, 85), (10, 62), (9, 63), (5, 57), (8, 1)]",7.393999999999999,6.569,6.524,5.967,21.435,18.852,27.208,96.18299999999999
211,"[0.2, 0.1, 0.15, 0.55, 0.55, 0.15, 0.3, 1, 7]","[(21, 53), (16, 90), (33, 44), (84, 50), (81, 23), (63, 97), (68, 93), (53, 62), (99, 14), (45, 68), (64, 67), (11, 99), (8, 57), (56, 95), (38, 16), (93, 76), (99, 15), (78, 28), (76, 30), (66, 40)]",7.422,6.896999999999999,6.975,6.359,11.519,13.968,28.058,75.125
212,"[0.2, 0.2, 0.15, 0.45, 0.45, 0.15, 0.4, 1, 5]","[(63, 79), (57, 66), (24, 40), (19, 18), (9, 29), (21, 36), (99, 30), (81, 92), (59, 48), (80, 14), (75, 79), (55, 78), (17, 1), (17, 68), (51, 99), (86, 30), (97, 74), (82, 1), (82, 57), (18, 18)]",7.138,5.845,7.417999999999999,5.497,17.99,28.889999999999997,28.759,153.01
213,"[0.2, 0.05, 0.2, 0.55, 0.3, 0.35, 0.35, 1, 7]","[(80, 36), (41, 31), (35, 12), (40, 30), (9, 30), (27, 88), (65, 98), (23, 28), (84, 36), (72, 45), (18, 75), (38, 40), (99, 83), (91, 5), (60, 50), (80, 70), (83, 43), (97, 72), (97, 11), (2, 43)]",6.691999999999999,6.854,6.9879999999999995,6.422,11.905999999999999,14.453,26.014,73.907
214,"[0.1, 0.15, 0.15, 0.6, 0.4, 0.2, 0.4, 1, 5]","[(72, 36), (10, 79), (82, 70), (12, 17), (2, 33), (12, 46), (90, 67), (47, 56), (90, 15), (48, 8), (1, 98), (5, 92), (96, 13), (18, 20), (42, 22), (98, 32), (37, 43), (82, 59), (78, 45), (58, 69)]",6.3629999999999995,5.52,5.9559999999999995,5.713,12.043,19.351,27.419,98.21199999999999
215,"[0.15, 0.3, 0.05, 0.5, 0.6, 0.05, 0.35, 1, 5]","[(87, 83), (52, 95), (4, 58), (58, 2), (33, 9), (60, 77), (33, 65), (34, 65), (99, 22), (91, 32), (57, 63), (86, 64), (44, 97), (4, 95), (23, 5), (48, 75), (82, 21), (98, 46), (63, 85), (79, 8)]",6.314,5.723,6.6129999999999995,5.439,12.613999999999999,18.56,30.02,106.50699999999999
216,"[0.15, 0.05, 0.1, 0.7, 0.45, 0.1, 0.45, 1, 5]","[(44, 20), (67, 93), (23, 65), (98, 97), (77, 32), (61, 59), (14, 55), (99, 2), (51, 4), (67, 35), (44, 73), (43, 46), (7, 90), (94, 11), (15, 21), (56, 96), (12, 22), (36, 92), (39, 9), (3, 14)]",7.1049999999999995,6.864999999999999,7.419,5.5969999999999995,16.633,18.371,47.745,75.86099999999999
217,"[0.3, 0.15, 0.05, 0.5, 0.5, 0.1, 0.4, 1, 5]","[(72, 71), (24, 52), (85, 95), (92, 55), (34, 2), (66, 6), (71, 15), (90, 94), (65, 74), (73, 86), (18, 2), (48, 43), (61, 74), (90, 3), (71, 69), (74, 20), (98, 13), (80, 67), (72, 41), (13, 1)]",6.1259999999999994,5.428999999999999,7.6899999999999995,6.606,19.506999999999998,29.814,30.177999999999997,193.813
218,"[0.15, 0.1, 0.1, 0.65, 0.6, 0.2, 0.2, 1, 1]","[(16, 67), (26, 2), (21, 16), (60, 49), (26, 40), (44, 80), (22, 73), (12, 92), (83, 98), (88, 55), (4, 43), (66, 90), (45, 37), (19, 92), (17, 58), (44, 21), (37, 80), (73, 13), (24, 97), (89, 64)]",7.920999999999999,6.503,7.308999999999999,6.495,10.932,17.852,28.831999999999997,83.101
219,"[0.1, 0.2, 0.05, 0.65, 0.4, 0.1, 0.5, 1, 5]","[(30, 3), (68, 3), (69, 68), (47, 81), (57, 7), (47, 98), (51, 36), (44, 26), (18, 15), (2, 72), (1, 15), (92, 79), (20, 81), (49, 69), (98, 30), (5, 17), (34, 47), (84, 98), (15, 5), (7, 23)]",7.351,6.547,7.008,7.483,15.725999999999999,21.689999999999998,28.237,93.88799999999999
220,"[0.35, 0.0, 0.25, 0.4, 0.65, 0.05, 0.3, 1, 1]","[(89, 31), (97, 23), (31, 9), (79, 96), (16, 83), (15, 53), (70, 2), (33, 78), (90, 74), (24, 22), (18, 27), (83, 89), (86, 76), (31, 91), (31, 73), (53, 56), (60, 85), (90, 34), (85, 59), (86, 69)]",7.776999999999999,6.537,7.1579999999999995,6.757,10.995,15.292,25.078,69.952
221,"[0.05, 0.2, 0.15, 0.6, 0.35, 0.2, 0.45, 1, 5]","[(25, 64), (17, 31), (67, 22), (49, 62), (82, 99), (20, 6), (72, 48), (24, 30), (76, 45), (49, 32), (29, 90), (34, 10), (30, 46), (74, 36), (63, 65), (5, 30), (10, 78), (91, 26), (55, 87), (98, 7)]",6.952999999999999,7.024,6.904,5.629,15.149999999999999,12.029,25.683999999999997,55.72
222,"[0.0, 0.15, 0.25, 0.6, 0.5, 0.25, 0.25, 1, 5]","[(28, 5), (70, 9), (8, 60), (73, 55), (83, 35), (62, 50), (73, 2), (21, 3), (42, 24), (29, 83), (65, 48), (69, 55), (25, 53), (12, 53), (47, 89), (17, 65), (61, 41), (10, 86), (39, 38), (37, 72)]",8.083,5.316,7.2219999999999995,6.3389999999999995,9.549999999999999,13.686,24.093,56.196999999999996
223,"[0.1, 0.25, 0.0, 0.65, 0.35, 0.3, 0.35, 1, 5]","[(65, 60), (70, 50), (10, 5), (67, 96), (57, 80), (88, 2), (78, 7), (33, 44), (21, 9), (41, 91), (83, 3), (43, 45), (53, 31), (21, 15), (5, 50), (85, 40), (34, 52), (58, 97), (21, 73), (58, 34)]",6.782,5.37,7.071,6.1419999999999995,17.4,14.844999999999999,25.698,59.608999999999995
224,"[0.15, 0.05, 0.05, 0.75, 0.45, 0.2, 0.35, 1, 1]","[(17, 41), (35, 46), (18, 59), (11, 51), (63, 88), (79, 11), (54, 24), (9, 25), (63, 10), (26, 92), (3, 6), (28, 61), (31, 39), (83, 39), (59, 19), (87, 51), (9, 82), (73, 26), (89, 92), (67, 84)]",7.114,6.37,8.013,5.842,11.436,15.235999999999999,24.514,68.28099999999999
225,"[0.15, 0.2, 0.2, 0.45, 0.6, 0.15, 0.25, 1, 1]","[(60, 56), (66, 57), (23, 49), (10, 18), (43, 6), (73, 60), (6, 92), (35, 90), (73, 85), (92, 93), (87, 86), (35, 75), (26, 99), (9, 37), (30, 90), (40, 56), (58, 16), (91, 40), (40, 12), (24, 25)]",7.234,6.35,7.018,5.6,12.735,10.535,25.584999999999997,62.724999999999994
226,"[0.2, 0.15, 0.1, 0.55, 0.5, 0.1, 0.4, 1, 5]","[(44, 29), (74, 16), (34, 19), (83, 21), (65, 5), (11, 50), (41, 67), (76, 83), (85, 90), (14, 23), (75, 46), (36, 89), (89, 5), (56, 61), (24, 79), (73, 95), (58, 70), (69, 20), (96, 65), (4, 53)]",7.157,6.12,6.604,6.513,13.891,14.607,28.531,78.651
227,"[0.15, 0.1, 0.1, 0.65, 0.35, 0.2, 0.45, 1, 5]","[(62, 98), (85, 37), (35, 22), (13, 56), (1, 73), (41, 29), (49, 90), (37, 32), (97, 47), (69, 85), (90, 96), (38, 50), (45, 7), (71, 43), (19, 91), (79, 18), (45, 18), (90, 19), (24, 26), (34, 6)]",6.8229999999999995,6.335,7.278,6.129,13.844999999999999,14.565,26.261,82.28999999999999
228,"[0.15, 0.15, 0.15, 0.55, 0.45, 0.15, 0.4, 1, 5]","[(44, 62), (66, 14), (45, 40), (75, 8), (29, 3), (11, 70), (29, 44), (57, 2), (98, 92), (68, 63), (14, 12), (32, 22), (76, 5), (28, 20), (50, 57), (45, 88), (73, 40), (67, 96), (55, 97), (58, 66)]",6.774,5.765,7.697,5.742,13.027999999999999,20.991,25.212,100.704
229,"[0.1, 0.15, 0.1, 0.65, 0.4, 0.4, 0.2, 1, 1]","[(1, 80), (93, 43), (57, 29), (34, 40), (36, 45), (47, 88), (94, 30), (1, 91), (33, 44), (2, 39), (12, 35), (27, 54), (59, 1), (21, 82), (32, 78), (90, 35), (94, 62), (48, 22), (82, 42), (76, 69)]",6.402,5.56,6.774,6.253,9.052999999999999,12.991999999999999,21.865,67.574
230,"[0.15, 0.15, 0.15, 0.55, 0.3, 0.15, 0.55, 1, 1]","[(52, 8), (91, 74), (10, 40), (1, 33), (90, 93), (99, 40), (43, 1), (40, 66), (42, 69), (55, 11), (88, 18), (92, 74), (90, 20), (88, 24), (15, 33), (76, 47), (59, 58), (33, 29), (56, 12), (98, 33)]",6.468,6.38,6.712,6.4719999999999995,12.754999999999999,16.468999999999998,23.386,87.77499999999999
231,"[0.1, 0.15, 0.05, 0.7, 0.4, 0.2, 0.4, 1, 5]","[(63, 26), (43, 58), (13, 13), (97, 75), (92, 39), (86, 22), (21, 70), (87, 85), (75, 43), (86, 14), (88, 19), (21, 16), (25, 89), (42, 55), (23, 41), (36, 12), (16, 7), (3, 48), (90, 55), (39, 92)]",6.715,6.3069999999999995,6.933,5.805,14.991999999999999,9.964,23.855,71.565
232,"[0.05, 0.1, 0.3, 0.55, 0.65, 0.2, 0.15, 1, 5]","[(31, 86), (58, 45), (20, 77), (37, 77), (85, 31), (37, 65), (52, 68), (10, 75), (33, 38), (63, 63), (28, 86), (58, 27), (41, 66), (62, 27), (13, 35), (33, 55), (79, 67), (10, 65), (26, 98), (47, 42)]",6.840999999999999,6.348,5.976999999999999,5.915,8.154,8.828999999999999,25.849999999999998,63.401999999999994
233,"[0.2, 0.15, 0.0, 0.65, 0.55, 0.25, 0.2, 1, 1]","[(2, 36), (21, 35), (12, 79), (38, 88), (57, 20), (8, 43), (10, 85), (58, 82), (68, 89), (73, 81), (10, 88), (19, 65), (87, 86), (77, 56), (22, 26), (74, 15), (89, 79), (48, 44), (4, 49), (44, 15)]",7.694,6.797,7.13,6.193,16.392,15.860999999999999,24.907,88.475
234,"[0.1, 0.35, 0.0, 0.55, 0.4, 0.2, 0.4, 1, 5]","[(10, 77), (94, 46), (87, 51), (85, 3), (80, 99), (45, 53), (25, 60), (53, 76), (76, 65), (87, 45), (62, 30), (92, 18), (93, 45), (62, 31), (94, 4), (20, 27), (3, 22), (76, 95), (86, 50), (18, 28)]",6.645,6.090999999999999,6.662,6.457999999999999,14.694999999999999,18.108,28.744,84.091
235,"[0.05, 0.3, 0.05, 0.6, 0.45, 0.2, 0.35, 1, 7]","[(10, 19), (67, 4), (18, 23), (36, 93), (42, 92), (71, 48), (37, 51), (67, 43), (7, 98), (62, 55), (99, 39), (35, 53), (20, 88), (39, 1), (83, 29), (25, 2), (55, 7), (77, 89), (9, 77), (70, 50)]",6.6499999999999995,5.646999999999999,6.64,6.154,12.709999999999999,19.142,26.253999999999998,68.355
236,"[0.15, 0.05, 0.25, 0.55, 0.4, 0.25, 0.35, 1, 1]","[(54, 50), (40, 19), (20, 56), (3, 50), (34, 60), (77, 35), (82, 27), (59, 63), (95, 31), (64, 43), (65, 90), (11, 7), (92, 22), (60, 42), (99, 62), (57, 20), (14, 84), (88, 77), (23, 73), (35, 32)]",6.784999999999999,6.132,6.629,6.544,12.498,10.328999999999999,22.938,56.605999999999995
237,"[0.15, 0.1, 0.05, 0.7, 0.45, 0.1, 0.45, 1, 7]","[(37, 96), (92, 71), (98, 48), (33, 82), (71, 21), (68, 90), (6, 21), (30, 79), (42, 5), (89, 95), (2, 9), (23, 57), (1, 9), (61, 34), (53, 30), (23, 78), (56, 1), (71, 8), (12, 91), (40, 24)]",6.869,6.3309999999999995,7.952999999999999,8.171999999999999,17.584,24.000999999999998,26.011,83.514
238,"[0.3, 0.2, 0.1, 0.4, 0.55, 0.15, 0.3, 1, 5]","[(89, 99), (66, 63), (65, 1), (70, 93), (41, 41), (58, 1), (85, 29), (62, 60), (65, 42), (84, 91), (43, 26), (35, 73), (26, 82), (94, 56), (99, 95), (7, 1), (76, 59), (82, 42), (78, 70), (52, 29)]",7.257,6.446,7.651999999999999,7.287999999999999,14.806999999999999,22.336,24.663999999999998,66.457
239,"[0.2, 0.05, 0.1, 0.65, 0.65, 0.05, 0.3, 1, 5]","[(2, 83), (25, 55), (23, 9), (67, 96), (49, 55), (25, 6), (45, 4), (35, 94), (25, 33), (13, 61), (10, 71), (72, 7), (66, 94), (75, 84), (33, 61), (78, 95), (60, 83), (12, 89), (33, 21), (48, 41)]",7.08,5.537999999999999,7.5809999999999995,6.29,14.110999999999999,14.971,23.375,82.98599999999999
240,"[0.15, 0.15, 0.1, 0.6, 0.45, 0.25, 0.3, 1, 5]","[(9, 36), (66, 92), (88, 59), (42, 69), (72, 65), (2, 29), (50, 86), (47, 5), (52, 47), (99, 24), (7, 39), (55, 74), (85, 16), (24, 56), (39, 5), (94, 85), (11, 64), (62, 37), (73, 36), (92, 24)]",6.008,6.35,6.319999999999999,6.122999999999999,17.806,16.457,30.15,113.03399999999999
241,"[0.0, 0.2, 0.2, 0.6, 0.55, 0.1, 0.35, 1, 5]","[(52, 78), (14, 86), (8, 84), (59, 61), (6, 54), (74, 60), (45, 72), (47, 69), (43, 39), (36, 61), (90, 23), (3, 1), (31, 83), (26, 22), (48, 17), (48, 13), (79, 43), (24, 24), (45, 56), (75, 24)]",6.18,5.263,6.754,6.646,16.681,13.535,28.339,96.476
242,"[0.1, 0.0, 0.25, 0.65, 0.5, 0.2, 0.3, 1, 5]","[(82, 91), (34, 5), (37, 69), (4, 96), (42, 36), (28, 70), (58, 44), (3, 93), (56, 26), (65, 4), (39, 9), (32, 87), (13, 32), (13, 74), (67, 13), (68, 42), (33, 93), (86, 70), (17, 50), (2, 64)]",6.8839999999999995,5.867999999999999,6.5329999999999995,5.217,12.536999999999999,14.978,23.909,67.053
243,"[0.25, 0.1, 0.1, 0.55, 0.65, 0.1, 0.25, 1, 5]","[(73, 70), (17, 76), (82, 69), (76, 47), (90, 7), (47, 5), (87, 93), (40, 69), (61, 29), (15, 65), (67, 69), (96, 67), (31, 84), (33, 71), (20, 47), (17, 96), (63, 33), (19, 33), (94, 92), (39, 56)]",5.9879999999999995,6.096,7.893999999999999,6.537,11.501,18.424,26.558999999999997,83.309
244,"[0.1, 0.05, 0.15, 0.7, 0.4, 0.3, 0.3, 1, 5]","[(32, 66), (25, 44), (20, 17), (79, 83), (43, 51), (34, 40), (45, 38), (68, 28), (23, 25), (42, 57), (28, 3), (59, 42), (45, 62), (55, 48), (37, 98), (6, 82), (77, 65), (72, 15), (75, 10), (60, 43)]",6.2059999999999995,6.3549999999999995,6.85,6.539,10.545,13.055,27.622,60.486
245,"[0.1, 0.05, 0.25, 0.6, 0.4, 0.05, 0.55, 1, 4]","[(89, 57), (48, 60), (41, 14), (85, 91), (33, 5), (12, 16), (19, 1), (27, 5), (12, 75), (39, 53), (43, 19), (92, 18), (78, 33), (98, 29), (51, 98), (49, 57), (3, 13), (24, 64), (70, 42), (47, 33)]",7.734,6.145,6.6129999999999995,7.18,16.524,20.454,23.451,81.80499999999999
246,"[0.1, 0.1, 0.15, 0.65, 0.4, 0.25, 0.35, 1, 3]","[(11, 44), (96, 4), (78, 89), (84, 36), (13, 4), (24, 32), (19, 49), (72, 23), (99, 25), (28, 18), (35, 43), (7, 72), (58, 71), (57, 77), (30, 22), (56, 58), (33, 54), (34, 98), (16, 47), (97, 89)]",6.428999999999999,6.894,6.5889999999999995,5.656,11.014999999999999,18.634,26.48,67.461
247,"[0.05, 0.25, 0.2, 0.5, 0.55, 0.15, 0.3, 1, 5]","[(33, 22), (23, 20), (57, 84), (38, 86), (31, 51), (92, 1), (23, 1), (49, 74), (73, 25), (98, 46), (82, 67), (20, 12), (82, 60), (41, 48), (16, 43), (46, 92), (42, 76), (45, 51), (37, 72), (36, 75)]",7.399,6.553,6.3069999999999995,5.387,11.615,18.994,31.746,132.28799999999998
248,"[0.2, 0.15, 0.0, 0.65, 0.4, 0.0, 0.6, 1, 5]","[(82, 96), (35, 31), (73, 52), (1, 7), (86, 97), (58, 90), (4, 23), (77, 3), (45, 27), (85, 2), (65, 24), (48, 17), (45, 5), (75, 52), (36, 5), (35, 99), (32, 33), (2, 91), (94, 6), (88, 76)]",6.947,6.537,7.803999999999999,6.085,17.018,17.726,26.938,98.859
249,"[0.2, 0.2, 0.05, 0.55, 0.65, 0.05, 0.3, 1, 5]","[(17, 85), (63, 22), (72, 77), (23, 4), (82, 52), (38, 18), (38, 2), (65, 99), (22, 93), (44, 91), (34, 34), (56, 77), (2, 7), (56, 94), (45, 98), (84, 71), (50, 4), (8, 98), (15, 78), (37, 86)]",6.3709999999999996,5.638999999999999,6.867,7.675,13.543,21.092,27.598,142.025
250,"[0.15, 0.1, 0.1, 0.65, 0.65, 0.0, 0.35, 1, 0]","[(25, 74), (40, 61), (23, 61), (72, 15), (44, 77), (82, 73), (82, 53), (21, 84), (9, 71), (29, 21), (15, 8), (86, 63), (36, 74), (26, 65), (77, 18), (63, 93), (5, 16), (55, 3), (48, 53), (96, 14)]",6.076,6.1899999999999995,7.2669999999999995,5.537999999999999,16.996,20.195999999999998,29.084,110.08699999999999
251,"[0.2, 0.1, 0.0, 0.7, 0.3, 0.2, 0.5, 1, 5]","[(60, 15), (91, 5), (47, 34), (11, 10), (37, 2), (20, 55), (74, 55), (99, 39), (2, 37), (1, 25), (40, 22), (59, 97), (27, 20), (91, 88), (53, 45), (18, 6), (88, 1), (97, 74), (88, 58), (13, 15)]",8.138,6.481,8.378,5.779,15.116999999999999,12.023,27.006999999999998,97.666
252,"[0.3, 0.1, 0.1, 0.5, 0.55, 0.15, 0.3, 1, 5]","[(51, 66), (57, 93), (80, 4), (80, 94), (43, 45), (95, 68), (84, 75), (91, 5), (52, 99), (6, 29), (6, 42), (56, 72), (11, 25), (17, 16), (6, 22), (76, 76), (22, 81), (55, 52), (10, 56), (73, 45)]",8.205,6.366,7.5089999999999995,6.117,25.753999999999998,31.852999999999998,29.151,198.635
253,"[0.25, 0.1, 0.1, 0.55, 0.55, 0.05, 0.4, 1, 1]","[(19, 89), (59, 61), (42, 19), (63, 28), (71, 77), (31, 66), (48, 18), (73, 70), (71, 9), (54, 49), (91, 86), (86, 79), (48, 66), (27, 88), (52, 77), (84, 26), (72, 70), (26, 25), (76, 2), (46, 12)]",6.185,5.606,6.279999999999999,6.008,15.892999999999999,15.896999999999998,29.301,66.12599999999999
254,"[0.25, 0.2, 0.1, 0.45, 0.55, 0.25, 0.2, 1, 4]","[(75, 84), (23, 32), (29, 44), (11, 56), (68, 52), (6, 8), (72, 82), (72, 89), (43, 65), (85, 48), (96, 68), (98, 41), (23, 45), (10, 18), (11, 52), (7, 58), (76, 75), (62, 42), (38, 90), (86, 6)]",6.992,7.4319999999999995,7.895,6.351999999999999,17.181,23.339,33.98,143.43099999999998
255,"[0.1, 0.15, 0.2, 0.55, 0.4, 0.3, 0.3, 1, 5]","[(92, 13), (58, 33), (78, 45), (66, 48), (60, 33), (22, 16), (64, 76), (86, 58), (60, 34), (81, 32), (14, 66), (81, 22), (67, 99), (81, 62), (1, 40), (48, 69), (94, 34), (9, 58), (58, 39), (18, 59)]",7.050999999999999,6.263999999999999,7.034999999999999,6.406,16.334,18.936,26.016,109.991
256,"[0.2, 0.2, 0.1, 0.5, 0.65, 0.05, 0.3, 1, 5]","[(51, 57), (23, 62), (95, 63), (89, 79), (22, 25), (71, 57), (58, 99), (13, 33), (44, 95), (35, 3), (40, 64), (24, 57), (70, 15), (93, 47), (43, 3), (76, 98), (46, 99), (87, 8), (31, 73), (13, 67)]",6.457999999999999,5.742,7.5729999999999995,8.129,19.617,19.516,27.337999999999997,104.73299999999999
257,"[0.2, 0.2, 0.25, 0.35, 0.6, 0.15, 0.25, 1, 5]","[(74, 41), (12, 11), (95, 2), (4, 91), (44, 58), (99, 43), (93, 54), (88, 89), (50, 98), (75, 31), (59, 83), (35, 95), (5, 81), (84, 44), (49, 12), (37, 87), (94, 55), (89, 94), (42, 64), (97, 13)]",6.451,5.837,6.386,5.411,8.555,12.228,22.192999999999998,67.285
258,"[0.15, 0.15, 0.15, 0.55, 0.6, 0.15, 0.25, 1, 1]","[(23, 98), (95, 31), (86, 75), (46, 50), (2, 12), (99, 22), (16, 99), (5, 55), (73, 32), (1, 38), (91, 93), (73, 60), (41, 96), (26, 15), (44, 60), (38, 88), (56, 53), (16, 87), (41, 35), (89, 62)]",7.104,6.5169999999999995,6.678999999999999,5.637,13.258,17.399,24.374,69.848
259,"[0.25, 0.2, 0.0, 0.55, 0.55, 0.1, 0.35, 1, 5]","[(60, 57), (1, 52), (84, 72), (66, 74), (19, 5), (21, 46), (81, 22), (37, 25), (54, 35), (66, 84), (12, 15), (98, 87), (23, 78), (63, 54), (69, 91), (57, 64), (78, 66), (66, 4), (63, 31), (74, 18)]",7.643999999999999,5.946,7.707,6.999,15.632,28.372999999999998,29.517,126.40599999999999
260,"[0.1, 0.2, 0.1, 0.6, 0.5, 0.25, 0.25, 1, 5]","[(70, 47), (25, 79), (53, 74), (40, 53), (69, 65), (9, 53), (6, 28), (12, 41), (5, 82), (68, 43), (57, 83), (99, 92), (8, 70), (93, 49), (50, 50), (3, 14), (94, 84), (24, 9), (23, 5), (61, 20)]",7.332999999999999,7.244,7.255,6.052,20.615,22.08,31.258,91.55499999999999
261,"[0.15, 0.1, 0.2, 0.55, 0.6, 0.15, 0.25, 1, 5]","[(80, 15), (25, 4), (89, 91), (48, 48), (75, 39), (30, 3), (87, 8), (18, 91), (15, 47), (36, 52), (76, 54), (88, 79), (34, 64), (8, 80), (71, 55), (35, 87), (38, 81), (42, 2), (98, 56), (56, 57)]",7.9559999999999995,5.973999999999999,7.4239999999999995,5.848,14.331999999999999,22.287,30.197,97.50999999999999
262,"[0.25, 0.2, 0.05, 0.5, 0.6, 0.15, 0.25, 1, 5]","[(91, 62), (1, 15), (35, 80), (88, 49), (44, 93), (41, 49), (6, 65), (79, 66), (87, 17), (84, 53), (34, 43), (62, 82), (88, 90), (32, 2), (63, 92), (47, 5), (80, 59), (82, 5), (20, 59), (18, 74)]",6.827999999999999,6.5489999999999995,6.37,6.712,17.657999999999998,28.558999999999997,31.403,180.878
263,"[0.1, 0.1, 0.15, 0.65, 0.5, 0.3, 0.2, 1, 1]","[(32, 88), (59, 86), (25, 68), (12, 27), (17, 70), (8, 57), (28, 57), (32, 13), (64, 50), (33, 37), (14, 34), (89, 19), (29, 16), (41, 41), (32, 36), (65, 64), (5, 42), (54, 53), (41, 90), (70, 84)]",7.1499999999999995,6.7299999999999995,7.294,7.661,10.497,12.54,26.788999999999998,93.63
264,"[0.1, 0.2, 0.15, 0.55, 0.55, 0.2, 0.25, 1, 5]","[(52, 4), (74, 59), (89, 54), (36, 84), (77, 71), (98, 12), (18, 27), (85, 47), (40, 4), (34, 89), (72, 80), (29, 90), (63, 35), (5, 38), (9, 48), (97, 14), (43, 84), (9, 99), (5, 59), (32, 55)]",6.550999999999999,6.082,6.503,5.226,16.582,18.404999999999998,36.102,159.963
265,"[0.05, 0.15, 0.1, 0.7, 0.3, 0.4, 0.3, 1, 1]","[(44, 38), (88, 81), (28, 94), (83, 47), (80, 39), (9, 38), (4, 40), (25, 59), (52, 45), (56, 63), (18, 13), (81, 48), (75, 23), (88, 28), (27, 50), (32, 78), (31, 1), (73, 18), (21, 99), (68, 32)]",7.034999999999999,6.6979999999999995,6.745,7.106999999999999,16.153,16.236,25.014,70.346
